Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified
4/22/2025 11:55,30257446,322895,250422,30257446,48676930,48676930,20250503003,322895,1,1,1,0,0,1,20250509,95704
4/22/2025 12:01,30257447,300548,250422,30257447,48676931,48676931,20250503003,300548,1,1,1,0,0,1,20250510,91655
4/22/2025 12:11,30257451,300600,250422,30257451,48676934,48676934,20250503003,300600,2,2,2,0,0,2,20250513,95614
4/22/2025 12:11,30257451,300600,250422,30257451,48676934,48676934,20250503003,300600,2,2,2,0,0,2,20250513,95614
4/22/2025 12:11,30257460,332271,250422,30257460,48676940,48676940,20250503003,332271,1,1,1,0,0,1,20250510,133931
4/22/2025 12:16,30257469,257671,250422,30257469,48676946,48676946,20250503003,257671,1,1,1,0,0,1,20250509,115249
4/22/2025 12:31,30257472,320837,250422,30257472,48676948,48676948,20250503003,320837,1,1,1,0,0,1,20250512,2519
4/22/2025 12:31,30257473,283570,250422,30257473,48676949,48676949,20250503003,283570,1,1,1,0,0,1,20250509,235828
4/22/2025 12:31,30257473,315076,250422,30257473,48676949,48676949,20250503003,315076,2,2,2,0,0,2,20250509,235828
4/22/2025 12:31,30257473,315076,250422,30257473,48676949,48676949,20250503003,315076,2,2,2,0,0,2,20250509,235828
4/22/2025 12:31,30257473,322817,250422,30257473,48676949,48676949,20250503003,322817,1,1,1,0,0,1,20250509,235828
4/22/2025 12:31,30257473,328920,250422,30257473,48676949,48676949,20250503003,328920,1,1,1,0,0,1,20250509,235828
4/22/2025 12:31,30257474,328944,250422,30257474,48676950,48676950,20250503003,328944,1,1,1,0,0,1,20250509,185046
4/22/2025 12:31,30257476,307881,250422,30257476,48676951,48676951,20250503003,307881,1,1,1,0,0,1,20250510,151838
4/22/2025 12:31,30257477,321293,250422,30257477,48676952,48676952,20250503003,321293,1,1,1,0,0,1,20250513,103728
4/22/2025 12:36,30257480,313071,250422,30257480,48676955,48676955,20250503003,313071,1,1,1,0,0,1,20250510,113005
4/22/2025 12:41,30257481,335769,250422,30257481,48676956,48676956,20250503003,335769,1,1,1,0,0,1,20250512,235008
4/22/2025 12:40,30257483,321299,250422,30257483,48676957,48676957,20250503003,321299,1,1,1,0,0,1,20250509,235428
4/22/2025 12:51,30257488,325999,250422,30257488,48676960,48676960,20250503003,325999,2,2,2,0,0,2,20250513,21437
4/22/2025 13:01,30257499,318766,250422,30257499,48676970,48676970,20250503003,318766,1,1,1,0,0,1,20250513,95601
4/22/2025 13:01,30257501,319857,250422,30257501,48676972,48676972,20250503003,319857,1,1,1,0,0,1,20250509,152753
4/22/2025 13:11,30257506,313072,250422,30257506,48676977,48676977,20250503003,313072,1,1,1,0,0,1,20250510,124136
4/22/2025 13:11,30257508,323793,250422,30257508,48676978,48676978,20250503003,323793,1,1,1,0,0,1,20250510,133919
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:15,30257511,324815,250422,30257511,48676980,48676980,20250503003,324815,12,12,12,0,0,12,20250509,151210
4/22/2025 13:16,30257512,334935,250422,30257512,48676981,48676981,20250503003,334935,1,1,1,0,0,1,20250509,135558
4/22/2025 13:31,30257528,313070,250422,30257528,48676994,48676994,20250503003,313070,3,3,3,0,0,1,20250508,110958
4/22/2025 13:31,30257528,313070,250422,30257528,48676994,48676994,20250503003,313070,3,3,3,0,0,1,20250508,110958
4/22/2025 13:31,30257530,223412,250422,30257530,48676996,48676996,20250503003,223412,1,1,1,0,0,1,20250512,95810
4/22/2025 13:41,30257531,321292,250422,30257531,48676997,48676997,20250503003,321292,1,1,1,0,0,1,20250509,224515
4/22/2025 13:41,30257534,328302,250422,30257534,48676999,48676999,20250503003,328302,2,2,2,0,0,2,20250509,235837
4/22/2025 13:41,30257534,328302,250422,30257534,48676999,48676999,20250503003,328302,2,2,2,0,0,2,20250509,235837
4/22/2025 13:45,30257537,333674,250422,30257537,48677002,48677002,20250503003,333674,1,1,1,0,0,1,20250509,100251
4/22/2025 13:50,30257544,333004,250422,30257544,48677005,48677005,20250503003,333004,1,1,1,0,0,1,20250510,133
4/22/2025 13:56,30257547,296278,250422,30257547,48677007,48677007,20250503003,296278,1,1,1,0,0,1,20250509,83852
4/22/2025 14:01,30257557,317038,250422,30257557,48677014,48677014,20250503003,317038,1,1,1,0,0,1,20250513,61652
4/22/2025 14:05,30257562,333004,250422,30257562,48677017,48677017,20250503003,333004,1,1,1,0,0,1,20250510,103301
4/22/2025 14:05,30257563,319190,250422,30257563,48677018,48677018,20250503003,319190,2,2,2,0,0,2,20250509,224527
4/22/2025 14:05,30257563,319190,250422,30257563,48677018,48677018,20250503003,319190,2,2,2,0,0,2,20250509,224527
4/22/2025 14:16,30257565,302134,250422,30257565,48677020,48677020,20250503003,302134,1,1,1,0,0,1,20250512,154834
4/22/2025 14:16,30257566,329072,250422,30257566,48677021,48677021,20250503003,329072,1,1,1,0,0,1,20250510,133
4/22/2025 14:31,30257280,322939,250422,30257280,48680875,48680875,20250509017,322939,1,1,1,0,0,1,20250510,112535
4/22/2025 14:31,30257280,322940,250422,30257280,48680875,48680875,20250509017,322940,1,1,1,0,0,1,20250510,112535
4/22/2025 14:31,30257280,322953,250422,30257280,48680875,48680875,20250509017,322953,2,2,2,0,0,2,20250513,45
4/22/2025 14:31,30257280,322953,250422,30257280,48680875,48680875,20250509017,322953,2,2,2,0,0,2,20250513,45
4/22/2025 14:31,30257280,335431,250422,30257280,48680875,48680875,20250509017,335431,1,1,1,0,0,1,20250513,45
4/22/2025 18:10,30257487,318194,250422,30257487,48680878,48680878,20250509017,318194,1,1,1,0,0,1,20250512,95725
4/22/2025 19:40,30257523,313071,250422,30257523,48680880,48680880,20250509017,313071,1,1,1,0,0,1,20250513,55327
4/22/2025 17:06,30257540,287083,250422,30257540,48680881,48680881,20250509017,287083,1,1,1,0,0,1,20250510,112535
4/22/2025 17:06,30257540,320900,250422,30257540,48680881,48680881,20250509017,320900,1,1,1,0,0,1,20250510,112535
4/22/2025 17:06,30257540,328297,250422,30257540,48680881,48680881,20250509017,328297,2,2,2,0,0,2,20250510,112535
4/22/2025 17:06,30257540,328297,250422,30257540,48680881,48680881,20250509017,328297,2,2,2,0,0,2,20250510,112535
4/22/2025 14:36,30257555,287442,250422,30257555,48680883,48680883,20250509017,287442,1,1,1,0,0,1,20250510,133931
4/22/2025 14:31,30257573,300548,250422,30257573,48680884,48680884,20250509017,300548,1,1,1,0,0,1,20250512,234957
4/22/2025 14:30,30257574,330606,250422,30257574,48680885,48680885,20250509017,330606,1,1,1,0,0,1,20250512,142857
4/22/2025 14:40,30257583,285848,250422,30257583,48680893,48680893,20250509017,285848,2,2,2,0,0,1,20250509,211734
4/22/2025 14:40,30257583,285848,250422,30257583,48680893,48680893,20250509017,285848,2,2,2,0,0,1,20250509,211734
4/22/2025 14:46,30257588,325040,250422,30257588,48680895,48680895,20250509017,325040,1,1,1,0,0,1,20250510,91643
4/22/2025 14:56,30257592,209915,250422,30257592,48680898,48680898,20250509017,209915,1,1,1,0,0,1,20250510,141949
4/22/2025 14:56,30257596,286106,250422,30257596,48680902,48680902,20250509017,286106,2,2,2,0,0,2,20250512,53117
4/22/2025 14:56,30257596,286106,250422,30257596,48680902,48680902,20250509017,286106,2,2,2,0,0,2,20250512,53117
4/22/2025 14:56,30257596,312734,250422,30257596,48680902,48680902,20250509017,312734,1,1,1,0,0,1,20250512,53117
4/22/2025 14:56,30257596,317861,250422,30257596,48680902,48680902,20250509017,317861,1,1,1,0,0,1,20250512,53117
4/22/2025 15:01,30257600,281921,250422,30257600,48680904,48680904,20250509017,281921,1,1,1,0,0,1,20250513,111609
4/22/2025 15:00,30257601,293473,250422,30257601,48680905,48680905,20250509017,293473,1,1,1,0,0,1,20250512,235008
4/22/2025 15:15,30257610,313019,250422,30257610,48680911,48680911,20250509017,313019,1,1,1,0,0,1,20250513,745
4/22/2025 15:16,30257611,259267,250422,30257611,48680912,48680912,20250509017,259267,1,1,1,0,0,1,20250512,131529
4/22/2025 15:16,30257611,303101,250422,30257611,48680912,48680912,20250509017,303101,1,1,1,0,0,1,20250512,131529
4/22/2025 15:11,30257614,321293,250422,30257614,48680914,48680914,20250509017,321293,1,1,1,0,0,1,20250513,21437
4/22/2025 15:20,30257620,313052,250422,30257620,48680919,48680919,20250509017,313052,1,1,1,0,0,1,20250513,745
4/22/2025 15:25,30257626,283082,250422,30257626,48680921,48680921,20250509017,283082,3,3,3,0,0,3,20250512,235008
4/22/2025 15:25,30257626,283082,250422,30257626,48680921,48680921,20250509017,283082,3,3,3,0,0,3,20250512,235008
4/22/2025 15:25,30257626,283082,250422,30257626,48680921,48680921,20250509017,283082,3,3,3,0,0,3,20250512,235008
4/22/2025 15:25,30257626,325517,250422,30257626,48680921,48680921,20250509017,325517,1,1,1,0,0,1,20250512,235008
4/22/2025 15:26,30257627,300548,250422,30257627,48680922,48680922,20250509017,300548,1,1,1,0,0,1,20250512,190404
4/22/2025 15:25,30257628,330814,250422,30257628,48680923,48680923,20250509017,330814,1,1,1,0,0,1,20250512,131522
4/22/2025 15:31,30257636,300419,250422,30257636,48680928,48680928,20250509017,300419,2,2,2,0,0,2,20250513,95601
4/22/2025 15:31,30257636,300419,250422,30257636,48680928,48680928,20250509017,300419,2,2,2,0,0,2,20250513,95601
4/22/2025 15:31,30257636,315076,250422,30257636,48680928,48680928,20250509017,315076,1,1,1,0,0,1,20250513,95601
4/22/2025 15:31,30257636,320863,250422,30257636,48680928,48680928,20250509017,320863,1,1,1,0,0,1,20250513,95601
4/22/2025 15:31,30257636,325517,250422,30257636,48680928,48680928,20250509017,325517,1,1,1,0,0,1,20250513,95601
4/22/2025 15:31,30257636,326870,250422,30257636,48680928,48680928,20250509017,326870,1,1,1,0,0,1,20250513,95601
4/22/2025 15:41,30257641,322895,250422,30257641,48680930,48680930,20250509017,322895,1,1,1,0,0,1,20250513,40911
4/22/2025 15:41,30257641,328920,250422,30257641,48680930,48680930,20250509017,328920,1,1,1,0,0,1,20250513,40911
4/22/2025 15:45,30257643,303101,250422,30257643,48680932,48680932,20250509017,303101,1,1,1,0,0,1,20250513,111609
4/22/2025 15:46,30257646,328742,250422,30257646,48680934,48680934,20250509017,328742,1,1,1,0,0,1,20250512,154854
4/22/2025 15:55,30257651,279380,250422,30257651,48680935,48680935,20250509017,279380,1,1,1,0,0,1,20250510,133931
4/22/2025 15:51,30257652,229747,250422,30257652,48680936,48680936,20250509017,229747,1,1,1,0,0,1,20250512,142850
4/22/2025 15:56,30257656,294430,250422,30257656,48680937,48680937,20250509017,294430,1,1,1,0,0,1,20250510,114106
4/22/2025 15:56,30257656,322464,250422,30257656,48680937,48680937,20250509017,322464,1,1,1,0,0,1,20250510,114106
4/22/2025 15:56,30257656,328371,250422,30257656,48680937,48680937,20250509017,328371,1,1,1,0,0,1,20250510,114106
4/22/2025 16:11,30257662,308189,250422,30257662,48680939,48680939,20250509017,308189,1,1,1,0,0,1,20250512,95805
4/22/2025 16:11,30257662,318542,250422,30257662,48680939,48680939,20250509017,318542,1,1,1,0,0,1,20250512,95805
4/22/2025 16:15,30257666,320408,250422,30257666,48680941,48680941,20250509017,320408,1,1,1,0,0,1,20250513,21446
4/22/2025 16:15,30257666,329532,250422,30257666,48680941,48680941,20250509017,329532,1,1,1,0,0,1,20250513,21446
4/22/2025 16:16,30257668,284039,250422,30257668,48680943,48680943,20250509017,284039,3,3,3,0,0,3,20250513,62024
4/22/2025 16:16,30257668,284039,250422,30257668,48680943,48680943,20250509017,284039,3,3,3,0,0,3,20250513,62024
4/22/2025 16:16,30257668,284039,250422,30257668,48680943,48680943,20250509017,284039,3,3,3,0,0,3,20250513,62024
4/22/2025 16:20,30257671,222255,250422,30257671,48680945,48680945,20250502014,222255,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257672,285212,250422,30257672,48680946,48680946,20250509017,285212,2,2,2,0,0,2,20250510,133919
4/22/2025 18:01,30257672,285212,250422,30257672,48680946,48680946,20250509017,285212,2,2,2,0,0,2,20250510,133919
4/22/2025 16:31,30257676,328999,250422,30257676,48680948,48680948,20250509017,328999,1,1,1,0,0,1,20250513,35352
4/22/2025 16:36,30257681,332280,250422,30257681,48680951,48680951,20250509017,332280,1,1,1,0,0,1,20250513,21430
4/22/2025 16:36,30257684,326240,250422,30257684,48680953,48680953,20250509017,326240,1,1,1,0,0,1,20250512,3525
4/22/2025 16:36,30257684,334935,250422,30257684,48680953,48680953,20250509017,334935,1,1,1,0,0,1,20250512,3525
4/22/2025 16:46,30257685,317861,250422,30257685,48680954,48680954,20250509017,317861,1,1,1,0,0,1,20250512,65020
4/22/2025 16:51,30257686,323793,250422,30257686,48680955,48680955,20250509017,323793,1,1,1,0,0,1,20250512,131511
4/22/2025 16:46,30257688,333646,250422,30257688,48680957,48680957,20250509017,333646,1,1,1,0,0,1,20250513,83304
4/22/2025 16:56,30257690,330619,250422,30257690,48680958,48680958,20250509017,330619,1,1,1,0,0,1,20250512,152
4/22/2025 16:56,30257690,330624,250422,30257690,48680958,48680958,20250509017,330624,1,1,1,0,0,1,20250512,152
4/22/2025 16:51,30257693,329532,250422,30257693,48680961,48680961,20250509017,329532,1,1,1,0,0,1,20250513,61923
4/22/2025 16:51,30257695,298648,250422,30257695,48680963,48680963,20250509017,298648,1,1,1,0,0,1,20250512,110136
4/22/2025 16:55,30257698,303224,250422,30257698,48680965,48680965,20250509017,303224,1,1,1,0,0,1,20250510,124136
4/22/2025 17:06,30257701,318545,250422,30257701,48680968,48680968,20250509017,318545,1,1,1,0,0,1,20250512,65020
4/22/2025 17:01,30257703,314664,250422,30257703,48680969,48680969,20250509017,314664,1,1,1,0,0,1,20250513,41606
4/22/2025 17:01,30257703,322944,250422,30257703,48680969,48680969,20250509017,322944,1,1,1,0,0,1,20250513,41606
4/22/2025 17:00,30257704,282855,250422,30257704,48680970,48680970,20250509017,282855,1,1,1,0,0,1,20250510,103244
4/22/2025 17:00,30257704,304590,250422,30257704,48680970,48680970,20250509017,304590,1,1,1,0,0,1,20250510,103244
4/22/2025 17:06,30257708,301041,250422,30257708,48680973,48680973,20250509017,301041,1,1,1,0,0,1,20250513,11104
4/22/2025 17:06,30257710,286854,250422,30257710,48680974,48680974,20250509017,286854,1,1,1,0,0,1,20250510,155526
4/22/2025 17:06,30257710,287078,250422,30257710,48680974,48680974,20250509017,287078,1,1,1,0,0,1,20250510,155526
4/22/2025 17:06,30257710,320906,250422,30257710,48680974,48680974,20250509017,320906,1,1,1,0,0,1,20250510,155526
4/22/2025 17:15,30257713,222255,250422,30257713,48680977,48680977,20250502014,222255,1,1,1,0,0,1,20250509,151210
4/22/2025 17:16,30257715,316497,250422,30257715,48680978,48680978,20250509017,316497,1,1,1,0,0,1,20250513,41606
4/22/2025 17:21,30257717,263967,250422,30257717,48680980,48680980,20250509017,263967,2,2,2,0,0,2,20250510,133931
4/22/2025 17:21,30257717,263967,250422,30257717,48680980,48680980,20250509017,263967,2,2,2,0,0,2,20250510,133931
4/22/2025 17:25,30257721,328607,250422,30257721,48680984,48680984,20250509017,328607,1,1,1,0,0,1,20250512,24825
4/22/2025 17:36,30257727,315790,250422,30257727,48680989,48680989,20250509017,315790,1,1,1,0,0,1,20250513,55327
4/22/2025 17:36,30257728,222255,250422,30257728,48680990,48680990,20250502014,222255,1,1,1,0,0,1,20250509,54700
4/22/2025 17:40,30257729,333674,250422,30257729,48680991,48680991,20250509017,333674,1,1,1,0,0,1,20250513,45134
4/22/2025 17:50,30257732,285658,250422,30257732,48680993,48680993,20250509017,285658,1,1,1,0,0,1,20250510,133919
4/22/2025 17:55,30257733,302156,250422,30257733,48680994,48680994,20250509017,302156,1,1,1,0,0,1,20250512,3525
4/22/2025 17:51,30257735,304444,250422,30257735,48680995,48680995,20250509017,304444,1,1,1,0,0,1,20250513,44149
4/22/2025 18:01,30257736,288909,250422,30257736,48680996,48680996,20250509017,288909,2,2,2,0,0,2,20250512,185933
4/22/2025 18:01,30257736,288909,250422,30257736,48680996,48680996,20250509017,288909,2,2,2,0,0,2,20250512,185933
4/22/2025 18:01,30257736,308189,250422,30257736,48680996,48680996,20250509017,308189,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,322565,250422,30257736,48680996,48680996,20250509017,322565,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,327858,250422,30257736,48680996,48680996,20250509017,327858,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,327921,250422,30257736,48680996,48680996,20250509017,327921,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,328341,250422,30257736,48680996,48680996,20250509017,328341,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,328421,250422,30257736,48680996,48680996,20250509017,328421,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,328426,250422,30257736,48680996,48680996,20250509017,328426,1,1,1,0,0,1,20250512,185933
4/22/2025 18:01,30257736,328480,250422,30257736,48680996,48680996,20250509017,328480,2,2,2,0,0,2,20250512,185933
4/22/2025 18:01,30257736,328480,250422,30257736,48680996,48680996,20250509017,328480,2,2,2,0,0,2,20250512,185933
4/22/2025 18:00,30257739,329617,250422,30257739,48680998,48680998,20250509017,329617,1,1,1,0,0,1,20250512,2519
4/22/2025 18:01,30257740,301041,250422,30257740,48680999,48680999,20250509017,301041,1,1,1,0,0,1,20250513,40911
4/22/2025 18:06,30257741,304625,250422,30257741,48681000,48681000,20250509017,304625,2,2,2,0,0,2,20250509,235801
4/22/2025 18:06,30257741,304625,250422,30257741,48681000,48681000,20250509017,304625,2,2,2,0,0,2,20250509,235801
4/22/2025 18:01,30257742,256414,250422,30257742,48681001,48681001,20250509017,256414,1,1,1,0,0,1,20250513,21437
4/22/2025 18:01,30257742,291347,250422,30257742,48681001,48681001,20250509017,291347,1,1,1,0,0,1,20250513,21437
4/22/2025 18:01,30257742,336105,250422,30257742,48681001,48681001,20250509017,336105,1,1,1,0,0,1,20250513,21437
4/22/2025 18:06,30257743,313072,250422,30257743,48681002,48681002,20250509017,313072,1,1,1,0,0,1,20250512,190317
4/22/2025 18:11,30257744,330603,250422,30257744,48681003,48681003,20250509017,330603,1,1,1,0,0,1,20250509,235837
4/22/2025 18:15,30257747,313634,250422,30257747,48681006,48681006,20250509017,313634,1,1,1,0,0,1,20250512,235008
4/22/2025 18:21,30257748,300419,250422,30257748,48681007,48681007,20250509017,300419,1,1,1,0,0,1,20250512,110813
4/22/2025 18:16,30257749,304578,250422,30257749,48681008,48681008,20250509017,304578,2,2,2,0,0,2,20250513,52908
4/22/2025 18:16,30257749,304578,250422,30257749,48681008,48681008,20250509017,304578,2,2,2,0,0,2,20250513,52908
4/22/2025 18:21,30257753,333487,250422,30257753,48681011,48681011,20250509017,333487,1,1,1,0,0,1,20250513,70238
4/22/2025 18:21,30257755,286034,250422,30257755,48681013,48681013,20250509017,286034,1,1,1,0,0,1,20250512,110136
4/22/2025 18:21,30257755,332023,250422,30257755,48681013,48681013,20250509017,332023,1,1,1,0,0,1,20250512,110136
4/22/2025 18:26,30257757,333564,250422,30257757,48681014,48681014,20250509017,333564,1,1,1,0,0,1,20250512,131529
4/22/2025 18:30,30257758,328944,250422,30257758,48681015,48681015,20250509017,328944,1,1,1,0,0,1,20250513,24824
4/22/2025 18:26,30257760,318534,250422,30257760,48681017,48681017,20250509017,318534,1,1,1,0,0,1,20250510,155526
4/22/2025 18:35,30257762,283082,250422,30257762,48681018,48681018,20250509017,283082,1,1,1,0,0,1,20250512,70903
4/22/2025 18:35,30257762,328307,250422,30257762,48681018,48681018,20250509017,328307,2,2,2,0,0,1,20250512,70903
4/22/2025 18:35,30257762,328307,250422,30257762,48681018,48681018,20250509017,328307,2,2,2,0,0,1,20250512,70903
4/22/2025 18:35,30257764,333487,250422,30257764,48681019,48681019,20250509017,333487,1,1,1,0,0,1,20250513,62024
4/22/2025 19:16,30257768,283067,250422,30257768,48681022,48681022,20250509017,283067,1,1,1,0,0,1,20250513,83305
4/22/2025 18:45,30257770,209915,250422,30257770,48681024,48681024,20250509017,209915,1,1,1,0,0,1,20250512,25157
4/22/2025 18:51,30257776,315414,250422,30257776,48681028,48681028,20250509017,315414,1,1,1,0,0,1,20250510,155526
4/22/2025 19:00,30257777,303101,250422,30257777,48681029,48681029,20250509017,303101,1,1,1,0,0,1,20250512,110813
4/22/2025 19:05,30257779,297398,250422,30257779,48681030,48681030,20250509017,297398,1,1,1,0,0,1,20250513,40911
4/22/2025 19:35,30257791,279635,250422,30257791,48681040,48681040,20250509017,279635,1,1,1,0,0,1,20250510,133919
4/22/2025 19:21,30257795,259267,250422,30257795,48681042,48681042,20250509017,259267,1,1,1,0,0,1,20250512,70946
4/22/2025 19:31,30257796,288664,250422,30257796,48681043,48681043,20250509017,288664,5,5,5,0,0,5,20250512,190417
4/22/2025 19:31,30257796,288664,250422,30257796,48681043,48681043,20250509017,288664,5,5,5,0,0,5,20250512,190417
4/22/2025 19:31,30257796,288664,250422,30257796,48681043,48681043,20250509017,288664,5,5,5,0,0,5,20250512,190417
4/22/2025 19:31,30257796,288664,250422,30257796,48681043,48681043,20250509017,288664,5,5,5,0,0,5,20250512,190417
4/22/2025 19:31,30257796,288664,250422,30257796,48681043,48681043,20250509017,288664,5,5,5,0,0,5,20250512,190417
4/22/2025 19:26,30257798,313072,250422,30257798,48681044,48681044,20250509017,313072,1,1,1,0,0,1,20250512,215408
4/22/2025 19:26,30257798,314912,250422,30257798,48681044,48681044,20250509017,314912,1,1,1,0,0,1,20250512,215408
4/22/2025 19:31,30257801,293473,250422,30257801,48681047,48681047,20250509017,293473,1,1,1,0,0,1,20250512,145020
4/22/2025 19:36,30257803,320798,250422,30257803,48681048,48681048,20250509017,320798,1,1,1,0,0,1,20250511,233814
4/22/2025 19:41,30257808,318540,250422,30257808,48681053,48681053,20250509017,318540,1,1,1,0,0,1,20250513,103638
4/22/2025 19:56,30257815,285508,250422,30257815,48681057,48681057,20250509017,285508,2,2,2,0,0,2,20250513,22832
4/22/2025 19:56,30257815,285508,250422,30257815,48681057,48681057,20250509017,285508,2,2,2,0,0,2,20250513,22832
4/22/2025 19:56,30257815,307281,250422,30257815,48681057,48681057,20250509017,307281,2,2,2,0,0,2,20250513,22832
4/22/2025 19:56,30257815,307281,250422,30257815,48681057,48681057,20250509017,307281,2,2,2,0,0,2,20250513,22832
4/22/2025 19:55,30257817,319852,250422,30257817,48681058,48681058,20250509017,319852,1,1,1,0,0,1,20250512,3525
4/22/2025 19:56,30257821,322464,250422,30257821,48681061,48681061,20250509017,322464,1,1,1,0,0,1,20250513,745
4/22/2025 19:56,30257821,327858,250422,30257821,48681061,48681061,20250509017,327858,1,1,1,0,0,1,20250513,745
4/22/2025 20:06,30257824,320254,250422,30257824,48681064,48681064,20250509017,320254,1,1,1,0,0,1,20250513,61652
4/22/2025 20:16,30257835,319857,250422,30257835,48681073,48681073,20250509017,319857,1,1,1,0,0,1,20250512,2519
4/22/2025 20:20,30257837,285537,250422,30257837,48681075,48681075,20250509017,285537,1,1,1,0,0,1,20250512,2519
4/22/2025 20:20,30257837,286596,250422,30257837,48681075,48681075,20250509017,286596,1,1,1,0,0,1,20250512,2519
4/22/2025 20:20,30257837,322464,250422,30257837,48681075,48681075,20250509017,322464,1,1,1,0,0,1,20250512,2519
4/22/2025 20:20,30257837,328484,250422,30257837,48681075,48681075,20250509017,328484,2,2,2,0,0,2,20250512,2519
4/22/2025 20:20,30257837,328484,250422,30257837,48681075,48681075,20250509017,328484,2,2,2,0,0,2,20250512,2519
4/22/2025 20:45,30257843,314581,250422,30257843,48681080,48681080,20250509017,314581,1,1,1,0,0,1,20250512,3525
4/22/2025 20:45,30257847,287784,250422,30257847,48681083,48681083,20250509017,287784,1,1,1,0,0,1,20250512,3525
4/22/2025 20:51,30257848,307281,250422,30257848,48681084,48681084,20250509017,307281,1,1,1,0,0,1,20250512,110136
4/22/2025 20:51,30257855,296277,250422,30257855,48681088,48681088,20250509017,296277,1,1,1,0,0,1,20250509,235428
4/22/2025 20:51,30257856,326308,250422,30257856,48681089,48681089,20250509017,326308,1,1,1,0,0,1,20250512,171847
4/22/2025 21:01,30257858,328742,250422,30257858,48681091,48681091,20250509017,328742,1,1,1,0,0,1,20250512,25157
4/22/2025 21:06,30257863,317930,250422,30257863,48681094,48681094,20250509017,317930,1,1,1,0,0,1,20250513,62024
4/22/2025 21:06,30257863,320238,250422,30257863,48681094,48681094,20250509017,320238,1,1,1,0,0,1,20250513,62024
4/22/2025 21:06,30257866,321211,250422,30257866,48681097,48681097,20250509017,321211,1,1,1,0,0,1,20250510,133919
4/22/2025 21:10,30257869,287442,250422,30257869,48681100,48681100,20250509017,287442,1,1,1,0,0,1,20250509,224557
4/22/2025 21:10,30257869,323643,250422,30257869,48681100,48681100,20250509017,323643,1,1,1,0,0,1,20250513,21446
4/22/2025 21:11,30257871,319857,250422,30257871,48681102,48681102,20250509017,319857,1,1,1,0,0,1,20250513,11104
4/22/2025 21:16,30257873,326666,250422,30257873,48681104,48681104,20250509017,326666,1,1,1,0,0,1,20250510,92954
4/22/2025 21:25,30257875,320799,250422,30257875,48681106,48681106,20250509017,320799,1,1,1,0,0,1,20250512,65020
4/22/2025 21:25,30257875,327468,250422,30257875,48681106,48681106,20250509017,327468,1,1,1,0,0,1,20250512,65020
4/22/2025 21:26,30257876,272736,250422,30257876,48681107,48681107,20250509017,272736,2,2,2,0,0,2,20250512,235338
4/22/2025 21:26,30257876,272736,250422,30257876,48681107,48681107,20250509017,272736,2,2,2,0,0,2,20250512,235338
4/22/2025 22:36,30257426,287143,250422,30257426,48681109,48681109,20250509017,287143,1,1,1,0,0,1,20250510,155526
4/22/2025 21:30,30257881,310138,250422,30257881,48681115,48681115,20250509017,310138,1,1,1,0,0,1,20250512,110143
4/22/2025 21:46,30257885,313019,250422,30257885,48681117,48681117,20250509017,313019,1,1,1,0,0,1,20250513,22832
4/22/2025 21:40,30257886,328357,250422,30257886,48681118,48681118,20250509017,328357,1,1,1,0,0,1,20250510,91643
4/22/2025 21:40,30257886,328421,250422,30257886,48681118,48681118,20250509017,328421,1,1,1,0,0,1,20250512,235258
